interview__key	interview__id	Vegetable_roster__id	vegetable_measure__1	vegetable_measure__2	vegetable_measure__3	vegetable_measure__4	vegetable_measure__5	vegetable_measure__6
00-36-43-25	d8cc4459e95248a29ca8102e22e63ebf	7	0	0	0	0	1	0
00-36-43-25	d8cc4459e95248a29ca8102e22e63ebf	9	1	0	0	0	0	0
00-36-43-25	d8cc4459e95248a29ca8102e22e63ebf	12	1	0	0	0	0	0
00-36-43-25	d8cc4459e95248a29ca8102e22e63ebf	15	0	0	1	0	0	0
29-75-06-94	76a992aa12e849feb32c1ea69e44954f	7	0	0	0	0	1	0
29-75-06-94	76a992aa12e849feb32c1ea69e44954f	13	1	0	0	0	0	0
59-23-75-91	607b1306a5714a41abcc7cfd680a7414	7	0	0	0	0	1	0
07-39-62-14	7e4743f0c6e94fb98b5b22797b438e1a	5	0	1	0	0	0	0
07-39-62-14	7e4743f0c6e94fb98b5b22797b438e1a	7	0	0	0	0	1	0
55-47-98-35	df96d6d539b54a3c8ce55d6c5a321a37	7	0	0	0	0	1	0
53-27-75-55	9c03be54152241f6a7cf770c878d98a9	1	0	1	0	0	0	0
53-27-75-55	9c03be54152241f6a7cf770c878d98a9	6	0	1	0	0	0	0
53-27-75-55	9c03be54152241f6a7cf770c878d98a9	8	0	0	0	0	1	0
53-27-75-55	9c03be54152241f6a7cf770c878d98a9	9	1	0	0	0	0	0
35-61-42-64	ca09f3a69b0149ffa84fdec0a0ea9a88	9	1	0	0	0	0	0
74-68-73-53	d47812d7d1964223b33a327b7a3eba03	9	1	0	0	0	0	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	1	0	1	0	0	0	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	3	0	0	0	0	1	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	5	0	1	0	0	0	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	8	0	1	0	0	1	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	9	1	0	0	0	0	0
17-83-05-38	180fb6a4cf424470ac18e30a41a58d11	12	1	0	0	0	0	0
27-64-60-86	15d381cbd7374eeba68b5aa2530145ca	7	0	0	0	0	1	0
27-64-60-86	15d381cbd7374eeba68b5aa2530145ca	9	1	0	0	0	0	0
27-64-60-86	15d381cbd7374eeba68b5aa2530145ca	14	1	0	0	0	0	0
37-40-83-13	5e9bbcef27cc4b9ea32b5dbd5e37fe1f	7	0	0	0	0	1	0
37-40-83-13	5e9bbcef27cc4b9ea32b5dbd5e37fe1f	9	1	0	0	0	0	0
21-03-38-71	f0a82b714d6e48269ad1b30bd71917fe	1	0	1	0	0	0	0
21-03-38-71	f0a82b714d6e48269ad1b30bd71917fe	7	0	0	0	0	1	0
24-91-59-55	81e520dbad5b40eb8c898d9a22271be7	4	0	0	0	0	1	0
54-90-23-19	2b8bad19b6364403b31e897840ba8089	1	0	1	0	0	0	0
54-90-23-19	2b8bad19b6364403b31e897840ba8089	6	0	1	0	0	0	0
54-90-23-19	2b8bad19b6364403b31e897840ba8089	8	0	1	0	0	0	0
54-90-23-19	2b8bad19b6364403b31e897840ba8089	12	1	0	0	0	0	0
13-74-70-55	772d736e581d4800add4c21f84df116b	5	0	1	0	0	0	0
13-74-70-55	772d736e581d4800add4c21f84df116b	6	0	1	0	0	0	0
13-74-70-55	772d736e581d4800add4c21f84df116b	7	0	1	0	0	0	0
85-97-26-46	d630792c8ae247d39be4f01627414af7	3	1	0	0	0	1	0
85-97-26-46	d630792c8ae247d39be4f01627414af7	9	1	0	0	0	0	0
65-56-15-60	f852922b9c864c5b9359be899dd4851b	6	0	1	0	0	0	0
65-56-15-60	f852922b9c864c5b9359be899dd4851b	9	1	0	0	0	0	0
65-56-15-60	f852922b9c864c5b9359be899dd4851b	14	1	0	0	0	0	0
24-78-52-42	99f022856d3b4a2db3f3474658246c5a	5	1	1	0	0	0	0
24-78-52-42	99f022856d3b4a2db3f3474658246c5a	6	0	1	0	0	0	0
24-78-52-42	99f022856d3b4a2db3f3474658246c5a	9	1	0	0	0	0	0
24-78-52-42	99f022856d3b4a2db3f3474658246c5a	12	1	0	0	0	0	0
85-67-81-57	ecad1ce0336f4da7935c243a926df394	6	0	1	0	0	0	0
85-67-81-57	ecad1ce0336f4da7935c243a926df394	14	1	0	0	0	0	0
17-75-59-55	96a611570f534920ac9da5bb1fd2d8ff	5	0	1	0	0	0	0
17-75-59-55	96a611570f534920ac9da5bb1fd2d8ff	7	0	1	0	0	0	0
43-33-01-83	cc503251f74f42cb9dcf7a4091cf3e84	7	0	0	0	0	1	0
43-33-01-83	cc503251f74f42cb9dcf7a4091cf3e84	9	1	0	0	0	0	0
43-33-01-83	cc503251f74f42cb9dcf7a4091cf3e84	12	1	0	0	0	0	0
42-04-76-05	843870cec9714d049884b364d132c884	1	0	1	0	0	0	0
42-04-76-05	843870cec9714d049884b364d132c884	5	0	1	0	0	0	0
42-04-76-05	843870cec9714d049884b364d132c884	8	0	1	0	0	0	0
42-04-76-05	843870cec9714d049884b364d132c884	9	1	0	0	0	0	0
72-69-27-08	771205ed78e94ffbbc03820435881007	1	0	1	0	0	0	0
72-69-27-08	771205ed78e94ffbbc03820435881007	5	0	1	0	0	0	0
72-69-27-08	771205ed78e94ffbbc03820435881007	9	0	0	1	0	0	0
72-69-27-08	771205ed78e94ffbbc03820435881007	12	1	0	0	0	0	0
98-49-82-97	10552db007da43b5972bc3c8a8244fc2	7	0	0	0	0	1	0
98-49-82-97	10552db007da43b5972bc3c8a8244fc2	8	0	0	0	0	1	0
98-49-82-97	10552db007da43b5972bc3c8a8244fc2	12	0	0	1	0	0	0
65-17-89-47	a576fc10dea34ff1bdd7f5a57d448309	1	0	1	0	0	0	0
96-73-55-67	10f49df7605a4f91b8f04884c43316db	4	0	0	0	0	1	0
96-73-55-67	10f49df7605a4f91b8f04884c43316db	7	0	0	0	0	1	0
90-63-29-25	62115bac60e94d76b046909e8eda950a	7	0	0	0	0	1	0
91-34-42-33	8fd641eb235845ccb063eab610db6958	7	0	0	0	0	1	0
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	5	0	1	0	0	0	0
23-04-11-34	9f05db4d1f93443a8273d995a2ff8e80	7	0	0	0	0	1	0
64-31-04-56	d7bdba61aee24954ba9d5dbf054c77de	9	1	0	0	0	0	0
83-96-23-26	7a1396d35b704c93b60a4c25051fd3cc	4	0	0	0	0	0	1
83-96-23-26	7a1396d35b704c93b60a4c25051fd3cc	7	0	0	0	0	0	1
83-96-23-26	7a1396d35b704c93b60a4c25051fd3cc	9	0	0	0	0	0	1
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	9	1	0	0	0	0	0
35-16-44-17	ad86a7f73bbd49bb8f989bf7df9e1fad	12	1	0	0	0	0	0
75-73-20-30	d8c33e5494cc41a9beb1c67230fcebda	6	0	1	0	0	0	0
75-73-20-30	d8c33e5494cc41a9beb1c67230fcebda	7	0	0	0	0	1	0
42-78-13-15	ded26e97888842ef974b10a2cdda59af	8	0	0	0	0	1	0
42-78-13-15	ded26e97888842ef974b10a2cdda59af	13	1	0	0	0	0	0
82-14-46-22	9588c7c2b9214a12b908283f80140781	5	0	1	0	0	0	0
82-14-46-22	9588c7c2b9214a12b908283f80140781	9	1	0	0	0	0	0
10-19-31-76	3414ec13b5a249d09e1756ed468c0eb0	5	0	1	0	0	0	0
10-19-31-76	3414ec13b5a249d09e1756ed468c0eb0	7	0	0	0	0	1	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	1	0	1	0	0	0	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	4	0	0	0	0	1	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	5	0	1	0	0	0	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	8	0	0	0	0	1	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	9	0	0	1	0	0	0
38-18-00-10	693d4ab734ce4ad2bb33017dd6083009	12	0	0	1	0	0	0
12-99-17-29	6f4f2d18f104486698799a67e49cca28	6	0	1	0	0	0	0
91-17-14-25	6eafcf2615d74a4883928b8d69058309	4	0	0	0	0	1	0
91-17-14-25	6eafcf2615d74a4883928b8d69058309	7	0	0	0	0	1	0
91-17-14-25	6eafcf2615d74a4883928b8d69058309	9	0	0	1	0	0	0
91-17-14-25	6eafcf2615d74a4883928b8d69058309	12	0	0	1	0	0	0
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	1	0	1	0	0	0	0
95-15-70-07	cd8dec7ff8de48809d6c9a37813fdd10	6	0	1	0	0	0	0
73-00-39-45	ea3317db82be4a48b7bcd3ab0201a55d	7	0	0	0	0	1	0
73-00-39-45	ea3317db82be4a48b7bcd3ab0201a55d	9	0	0	1	0	0	0
70-92-08-93	70108d103e434333a48b74374ae4b95c	5	0	1	0	0	0	0
19-30-27-56	4e4fb5e5a9224cde85810b604b6af19c	5	0	1	0	0	0	0
19-30-27-56	4e4fb5e5a9224cde85810b604b6af19c	9	1	0	0	0	0	0
01-93-47-52	40f107e6995343c7974083feb7c89d35	5	0	1	0	0	0	0
01-93-47-52	40f107e6995343c7974083feb7c89d35	7	0	0	0	0	1	0
01-93-47-52	40f107e6995343c7974083feb7c89d35	12	0	0	1	0	0	0
32-40-53-45	1683e883fd30464b8d1b65400b56fc50	6	0	1	0	0	0	0
04-01-87-56	1a9a3befc399404cafe1805c616c6eb3	1	0	1	0	0	0	0
04-01-87-56	1a9a3befc399404cafe1805c616c6eb3	5	0	1	0	0	0	0
04-01-87-56	1a9a3befc399404cafe1805c616c6eb3	7	0	0	0	0	1	0
04-01-87-56	1a9a3befc399404cafe1805c616c6eb3	9	1	0	0	0	0	0
36-52-66-20	d5769f80081e47e29538b59bd2c254dc	10	1	0	0	0	0	0
36-52-66-20	d5769f80081e47e29538b59bd2c254dc	12	1	0	0	0	0	0
36-52-66-20	d5769f80081e47e29538b59bd2c254dc	13	1	0	0	0	0	0
18-20-91-95	8e5943780ac84fe4842428e8bca2ad51	4	0	0	0	0	1	0
18-20-91-95	8e5943780ac84fe4842428e8bca2ad51	7	0	0	0	0	1	0
18-20-91-95	8e5943780ac84fe4842428e8bca2ad51	9	0	0	1	0	0	0
18-20-91-95	8e5943780ac84fe4842428e8bca2ad51	12	0	0	1	0	0	0
60-44-47-97	3914755becf44083862fe3e659e411a0	7	0	0	0	0	1	0
60-44-47-97	3914755becf44083862fe3e659e411a0	12	0	0	1	0	0	0
04-74-87-39	de1f0b0a605b43faa8a9e595b66c076a	7	0	0	0	0	1	0
04-74-87-39	de1f0b0a605b43faa8a9e595b66c076a	15	0	0	0	0	1	0
51-03-95-79	6837db57ec3d4f3499a7dfdaeb43ce7d	9	1	0	0	0	0	0
85-06-92-53	547a55071b5a46bea439927bf9ab8837	9	1	0	0	0	0	0
89-75-36-64	732c4ef6f0c64c94883d5e5ea85ebfbf	4	0	0	0	0	1	0
89-75-36-64	732c4ef6f0c64c94883d5e5ea85ebfbf	7	0	0	0	0	1	0
89-75-36-64	732c4ef6f0c64c94883d5e5ea85ebfbf	12	0	0	1	0	0	0
33-09-75-18	9816e3608c2b4b21ae662e3e5139cd8b	6	0	1	0	0	0	0
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	5	1	1	0	0	0	0
92-36-00-53	b8eb9f0383b74d7783f2c113b306b30d	13	1	0	0	0	0	0
28-09-22-82	7495cccd26ad4e7dbb6307e6e5a377e4	1	0	1	0	0	0	0
28-09-22-82	7495cccd26ad4e7dbb6307e6e5a377e4	2	0	1	0	0	0	0
28-09-22-82	7495cccd26ad4e7dbb6307e6e5a377e4	7	0	0	0	0	1	0
34-21-95-68	11dc4a5a358d4402895a50feca6f677b	1	0	1	0	0	0	0
34-21-95-68	11dc4a5a358d4402895a50feca6f677b	7	0	0	0	0	1	0
34-21-95-68	11dc4a5a358d4402895a50feca6f677b	12	0	0	1	0	0	0
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	1	0	1	0	0	0	0
86-83-80-94	b9aa5b94c39b43c99d011c1ed3042718	12	0	0	1	0	0	0
94-56-51-12	b3903aa45667489ca8b01131791b7e42	9	0	0	1	0	0	0
94-56-51-12	b3903aa45667489ca8b01131791b7e42	14	0	0	0	0	1	0
85-72-69-00	65402c485f354f678ae331d3c4948b4f	5	1	0	0	0	0	0
85-72-69-00	65402c485f354f678ae331d3c4948b4f	9	1	0	0	0	0	0
85-72-69-00	65402c485f354f678ae331d3c4948b4f	12	0	1	0	0	0	0
85-72-69-00	65402c485f354f678ae331d3c4948b4f	14	1	0	0	0	0	0
80-80-36-83	c3bfc2fd10ae45fe8d11d5d7ea3274ba	1	1	1	0	0	0	0
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	7	0	0	0	0	1	0
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	9	0	0	1	0	0	0
68-12-60-03	ced8442e1e2441629df325a6b79bbba8	12	0	0	1	0	0	0
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	9	0	0	1	0	0	0
29-73-14-52	d0c635e06cb84c7fbbe230adf94b6686	12	0	0	1	0	0	0
22-51-87-00	451a7a835a2b4ee6ae62e1b5bfed22cd	7	0	0	0	0	1	0
41-57-66-26	3f9f972aba5842238ef82cd7b32a3035	5	1	1	0	0	0	0
41-57-66-26	3f9f972aba5842238ef82cd7b32a3035	13	0	0	0	0	1	0
73-09-80-08	b4f2146f5f2b45e3a23db46ab376a7c4	7	0	0	0	0	1	0
48-27-67-95	2288cc04912e461e9329badcb842c9c0	12	1	0	0	0	0	0
48-27-67-95	2288cc04912e461e9329badcb842c9c0	13	0	0	0	0	1	0
37-65-73-91	25c11ef40d584f5ea2890b92c791d652	1	0	1	0	0	0	0
37-65-73-91	25c11ef40d584f5ea2890b92c791d652	12	0	0	1	0	0	0
75-21-22-95	820b3f714cbe400391d7d5c832055492	1	0	1	0	0	0	0
75-21-22-95	820b3f714cbe400391d7d5c832055492	4	0	0	0	0	1	0
75-21-22-95	820b3f714cbe400391d7d5c832055492	9	0	0	1	0	0	0
75-21-22-95	820b3f714cbe400391d7d5c832055492	12	0	0	1	0	0	0
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	4	0	0	0	0	1	0
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	5	0	1	0	0	0	0
25-94-74-10	c1004b1f383946aa827f28a6a8253fd5	9	1	0	0	0	0	0
22-14-91-23	e4538fbcb13c45a99544ad9db8c347f6	5	1	1	0	0	0	0
22-14-91-23	e4538fbcb13c45a99544ad9db8c347f6	12	1	0	0	0	0	0
23-05-59-32	5718e320ed5d4e80a8eb98843b64212f	12	1	0	0	0	0	0
23-05-59-32	5718e320ed5d4e80a8eb98843b64212f	15	0	0	0	0	1	0
94-99-75-77	eb3fd21e417c43469c15068a00983686	4	0	0	0	0	1	0
94-99-75-77	eb3fd21e417c43469c15068a00983686	7	0	0	0	0	1	0
94-99-75-77	eb3fd21e417c43469c15068a00983686	9	0	0	1	0	0	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	6	0	1	0	0	0	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	7	0	0	0	0	1	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	12	1	0	0	0	0	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	13	1	0	0	0	0	0
50-06-89-17	7f2101c9a9cc48c48a370c376afd097b	14	1	0	0	0	0	0
88-11-99-49	1e9ba4420dcd47228ef8befd93111db0	5	0	1	0	0	0	0
88-11-99-49	1e9ba4420dcd47228ef8befd93111db0	13	1	0	0	0	0	0
24-51-08-76	77012866269a42a9b2a429713b3cbeb7	7	0	0	0	0	1	0
24-51-08-76	77012866269a42a9b2a429713b3cbeb7	12	0	0	1	0	0	0
40-63-15-11	273a6a7e29bf410a89af76bb34b4c821	7	0	0	0	0	1	0
49-89-78-87	18f145e7b01e42e3b617a52fb8cf6d57	5	0	1	0	0	0	0
49-89-78-87	18f145e7b01e42e3b617a52fb8cf6d57	6	0	1	0	0	0	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	5	0	1	0	0	0	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	6	0	1	0	0	0	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	7	0	0	0	0	1	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	9	0	0	1	0	0	0
32-71-99-73	20267101c2b44ea88441b69e42bcb589	12	0	0	1	0	0	0
39-11-99-73	1b849092087343bbb84ee67e1ea52ce2	5	0	1	0	0	0	0
39-11-99-73	1b849092087343bbb84ee67e1ea52ce2	7	0	0	0	0	1	0
39-11-99-73	1b849092087343bbb84ee67e1ea52ce2	9	0	0	1	0	0	0
14-38-61-88	0b5c21d48a754a62acb394773835bb55	9	1	0	0	0	0	0
34-39-99-68	ad6fe5ede0454137a02417637fc5ca30	9	1	0	0	0	0	0
39-33-02-30	7d96e8970f554b159fa29c6e37b8b894	7	0	0	0	0	1	0
39-33-02-30	7d96e8970f554b159fa29c6e37b8b894	12	0	0	1	0	0	0
19-56-88-04	e209cf3caef54e13ab3a2e8e49e1657a	5	0	1	0	0	0	0
19-56-88-04	e209cf3caef54e13ab3a2e8e49e1657a	6	0	1	0	0	0	0
19-56-88-04	e209cf3caef54e13ab3a2e8e49e1657a	7	0	0	0	0	1	0
58-95-42-07	72a4379134a642658d403fefe828397f	1	0	1	0	0	0	0
58-95-42-07	72a4379134a642658d403fefe828397f	7	0	0	0	0	1	0
58-95-42-07	72a4379134a642658d403fefe828397f	9	1	0	0	0	0	0
58-95-42-07	72a4379134a642658d403fefe828397f	12	1	0	0	0	0	0
44-98-10-06	4de1ad84ce7a4b3d910bb798c25b2c6f	7	0	0	0	0	1	0
44-98-10-06	4de1ad84ce7a4b3d910bb798c25b2c6f	12	0	0	0	0	0	1
42-49-58-34	e6e180ee57bb4a4eab2357447e06493b	7	0	0	0	0	1	0
42-49-58-34	e6e180ee57bb4a4eab2357447e06493b	9	0	0	1	0	0	0
42-49-58-34	e6e180ee57bb4a4eab2357447e06493b	12	0	0	1	0	0	0
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	5	0	1	0	0	0	0
65-07-49-34	a1ed5e5e50b740e49c9e5fded9406a51	9	1	0	0	0	0	0
71-31-84-30	8950f9b0e76c4f5cb58a8cf8f418ad39	4	0	0	0	0	1	0
71-31-84-30	8950f9b0e76c4f5cb58a8cf8f418ad39	7	0	0	0	0	1	0
60-52-48-90	69f91105bcc349aa9819de75aee61439	1	0	1	0	0	0	0
60-52-48-90	69f91105bcc349aa9819de75aee61439	3	0	0	0	0	1	0
60-52-48-90	69f91105bcc349aa9819de75aee61439	4	0	0	0	0	1	0
01-63-20-10	5d6c78aba02e492b8962b57426b6cf54	12	0	0	1	0	0	0
81-59-31-70	690360eaef174f41a07f6ee088f38dd4	7	0	0	0	0	1	0
81-59-31-70	690360eaef174f41a07f6ee088f38dd4	9	1	0	0	0	0	0
81-59-31-70	690360eaef174f41a07f6ee088f38dd4	14	1	0	0	0	0	0
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	5	0	1	0	0	0	0
18-89-97-36	a172c1fd63ab42558d1f8cde13627bca	9	1	0	0	0	0	0
46-75-91-59	8dc5508f692243ad943afdd224b8a230	5	0	1	0	0	0	0
46-75-91-59	8dc5508f692243ad943afdd224b8a230	9	0	0	1	0	0	0
46-75-91-59	8dc5508f692243ad943afdd224b8a230	13	0	0	0	0	1	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	1	0	1	0	0	0	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	4	0	0	0	0	1	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	5	0	1	0	0	0	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	9	0	0	1	0	0	0
38-18-65-08	b22855a97f1a42a3987eab8c264e7bbf	12	0	0	1	0	0	0
03-94-50-96	048c21a1f1104d5dbafca5fb8becff12	9	1	0	0	0	0	0
42-03-02-77	95d0fd7af4dc409eac53ef92e70339af	7	0	0	0	0	1	0
42-03-02-77	95d0fd7af4dc409eac53ef92e70339af	9	1	0	0	0	0	0
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	4	0	0	0	0	1	0
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	7	0	0	0	0	1	0
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	9	0	0	1	0	0	0
66-04-51-81	a4041a6eeb694d0d91ccbc9512808f20	12	0	0	1	0	0	0
43-02-69-84	d2395b0704094ec8bb631192404a237c	7	0	0	0	0	1	0
15-90-80-60	622f193a80d44f2a88a601938100fcf2	9	0	0	1	0	0	0
15-90-80-60	622f193a80d44f2a88a601938100fcf2	12	0	0	1	0	0	0
15-90-80-60	622f193a80d44f2a88a601938100fcf2	13	0	0	0	0	1	0
82-36-49-55	e7465eae345d44fba72b7fb13e9867bd	6	0	1	0	0	0	0
82-36-49-55	e7465eae345d44fba72b7fb13e9867bd	9	0	0	1	0	0	0
82-36-49-55	e7465eae345d44fba72b7fb13e9867bd	12	0	0	1	0	0	0
41-96-34-08	6d366323562a481ba821fba206c6a476	4	0	0	0	0	1	0
41-96-34-08	6d366323562a481ba821fba206c6a476	9	0	0	1	0	0	0
15-12-14-48	84a2c337a25949329a92c1160b91e5cf	9	1	0	0	0	0	0
74-88-79-32	dcc9ce5106b94902a4d97525199f6346	7	0	0	0	0	1	0
46-32-28-98	0fd1f37a2e5b4b3cb1292ad9c32d6e47	7	0	0	0	0	1	0
46-32-28-98	0fd1f37a2e5b4b3cb1292ad9c32d6e47	9	0	0	1	0	0	0
46-32-28-98	0fd1f37a2e5b4b3cb1292ad9c32d6e47	13	0	0	0	0	1	0
32-39-59-17	9bd2018b26e24fc39939e73512a72799	7	0	0	0	0	1	0
32-39-59-17	9bd2018b26e24fc39939e73512a72799	9	1	0	0	0	0	0
32-39-59-17	9bd2018b26e24fc39939e73512a72799	14	1	0	0	0	0	0
71-07-95-09	5e5e38712f53485b8d6de41382f081ff	7	0	0	0	0	1	0
91-05-98-30	0b6facea9b7a44f0b7b61112cfafda09	4	0	0	0	0	1	0
91-05-98-30	0b6facea9b7a44f0b7b61112cfafda09	7	0	0	0	0	1	0
91-05-98-30	0b6facea9b7a44f0b7b61112cfafda09	9	0	0	1	0	0	0
10-21-77-63	1c163c948def427bafa01ff0974dfbfb	12	1	0	0	0	0	0
50-64-08-87	9004d4e3a56e4409a30ffdf9f3cfc524	7	0	0	0	0	1	0
27-52-85-01	301ac99c11254645a2c5fd18bfcea473	4	0	0	0	0	1	0
27-52-85-01	301ac99c11254645a2c5fd18bfcea473	7	0	0	0	0	1	0
27-52-85-01	301ac99c11254645a2c5fd18bfcea473	8	0	0	0	0	1	0
27-52-85-01	301ac99c11254645a2c5fd18bfcea473	9	0	0	1	0	0	0
71-29-76-15	7978024d1e794422bde388b18827f05b	1	0	1	0	0	0	0
71-29-76-15	7978024d1e794422bde388b18827f05b	4	0	0	0	0	1	0
71-29-76-15	7978024d1e794422bde388b18827f05b	9	0	0	1	0	0	1
71-29-76-15	7978024d1e794422bde388b18827f05b	12	0	0	1	0	0	0
07-33-05-72	ab86b08931c743298106644c849b1ba7	7	0	0	0	0	1	0
07-33-05-72	ab86b08931c743298106644c849b1ba7	13	0	0	0	0	1	0
31-74-35-44	dabe6abec246473cb811c4a71300c9e2	9	1	0	0	0	0	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	1	0	1	0	0	0	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	4	0	0	0	0	1	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	7	0	0	0	0	1	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	9	0	0	1	0	0	0
57-94-15-13	76b15dd1291048e0970af3b9112bfa7d	12	0	0	1	0	0	0
82-66-61-16	b4c6bda3e24f43b190183f708b82ceda	7	0	0	0	0	1	0
18-52-54-72	27597fa28f66437b83c7ed000d6e4bfd	1	0	1	0	0	0	0
18-52-54-72	27597fa28f66437b83c7ed000d6e4bfd	7	0	0	0	0	1	0
18-52-54-72	27597fa28f66437b83c7ed000d6e4bfd	8	0	0	0	0	1	0
23-26-30-36	009f6bc4c66b491c8cc91114347000f7	7	0	0	0	0	1	0
23-26-30-36	009f6bc4c66b491c8cc91114347000f7	8	0	0	0	0	1	0
23-26-30-36	009f6bc4c66b491c8cc91114347000f7	12	0	0	1	0	0	0
59-70-78-64	d5d082c966ce41148f47dcd1ffa80c37	1	0	1	0	0	0	0
59-70-78-64	d5d082c966ce41148f47dcd1ffa80c37	6	0	1	0	0	0	0
59-70-78-64	d5d082c966ce41148f47dcd1ffa80c37	7	0	0	0	0	1	0
59-70-78-64	d5d082c966ce41148f47dcd1ffa80c37	9	1	0	0	0	0	0
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	1	0	1	0	0	0	0
51-10-86-66	ab5eee3fd2044d6d9f5bddfd98653be3	8	0	0	0	0	1	0
61-07-20-43	2e0afe2515ee43778b4503f4143b4903	7	0	0	0	0	1	0
20-03-84-90	405aa66115ab4e5a8deeac43fc64eace	1	0	1	0	0	0	0
20-03-84-90	405aa66115ab4e5a8deeac43fc64eace	5	0	1	0	0	0	0
20-03-84-90	405aa66115ab4e5a8deeac43fc64eace	7	0	0	0	0	1	0
20-03-84-90	405aa66115ab4e5a8deeac43fc64eace	9	0	0	1	0	0	0
69-40-77-17	0404ee72c24c45fa988d51b037ce472d	4	0	0	0	0	1	0
69-40-77-17	0404ee72c24c45fa988d51b037ce472d	7	0	0	0	0	1	0
69-40-77-17	0404ee72c24c45fa988d51b037ce472d	8	0	0	0	0	1	0
93-71-09-46	2df8c90dd93c43c7a79b08e29354eb91	6	0	1	0	0	0	0
93-71-09-46	2df8c90dd93c43c7a79b08e29354eb91	7	0	0	0	0	1	0
87-95-53-31	706f8f6439894b3fb4007439d7ef7841	1	0	1	0	0	0	0
87-95-53-31	706f8f6439894b3fb4007439d7ef7841	2	0	1	0	0	0	0
87-95-53-31	706f8f6439894b3fb4007439d7ef7841	12	0	0	1	0	0	0
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	1	0	1	0	0	0	0
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	7	0	0	0	0	1	0
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	10	1	0	0	0	0	0
80-81-76-62	c6e08174ce4c4b43ada8da115db6a518	12	1	0	0	0	0	0
18-62-69-07	bf765899bd014e8e84af6e9f7b8b1ad3	6	0	1	0	0	0	0
31-74-67-61	2269164e2bf44fb686d367527dd9561f	1	0	1	0	0	0	0
74-44-59-26	5b7ce6beb5264c83a75492f7699c25ba	6	0	1	0	0	0	0
74-44-59-26	5b7ce6beb5264c83a75492f7699c25ba	14	1	0	0	0	0	0
08-15-84-93	0b9fd85563154143b1bfa626d3175e63	6	0	1	0	0	0	0
05-25-08-51	fc104dd179a84960ac097abae65ac9c5	1	0	1	0	0	0	0
05-25-08-51	fc104dd179a84960ac097abae65ac9c5	3	0	0	0	0	1	0
88-06-21-30	077bace2af794839807c03d28a1c6269	1	0	1	0	0	0	0
88-06-21-30	077bace2af794839807c03d28a1c6269	4	0	0	0	0	1	0
88-06-21-30	077bace2af794839807c03d28a1c6269	9	0	0	1	0	0	0
66-56-69-26	334c6b606b614d11ae186604e1b0e730	6	0	1	0	0	0	0
34-66-25-59	70ea3cabcaea4a3289034ea4174765ce	9	1	0	0	0	0	0
34-66-25-59	70ea3cabcaea4a3289034ea4174765ce	12	1	0	0	0	0	0
19-43-57-52	5a2ad55e5be4416fa379c55fda0774cd	5	0	1	0	0	0	0
